,Duration,Run ID,Name,Status,LOC_f1,LOC_number,LOC_precision,LOC_recall,ORG_f1,ORG_number,ORG_precision,ORG_recall,PER_f1,PER_number,PER_precision,PER_recall,overall_accuracy,overall_f1,overall_precision,overall_recall,proj_ratio,slurm_job,pipeline_type,dataset,lang,task,eval_type,aligner,candidate_matching,candidate_selection
181,37.4s,c7155325240b45d6b5f878fb313f60cc,adaptable-bear-748,FINISHED,0.791311754684838,1326,0.9090019569471623,0.700603318250377,0.5927601809954751,240,0.6485148514851485,0.5458333333333333,0.8340807174887892,442,0.8266666666666667,0.8416289592760181,0.954358673319636,0.7778381314502987,0.8554360812425329,0.7131474103585658,0.861910708339279,448175,align_src,masakhaner2,ewe,pipeline_eval,compare_to_original,simalign,,
182,49.9s,f5f09a99902e43bab19255c059b0c13c,dapper-trout-922,FINISHED,0.5567375886524822,1593,0.6397718011409943,0.49278091650973,0.6547811993517018,685,0.7358834244080146,0.5897810218978102,0.7901408450704225,712,0.7923728813559322,0.7879213483146067,0.9494109096473108,0.639386189258312,0.7045088566827697,0.5852842809364549,0.8773837770482065,448179,candidates,masakhaner2,kin,pipeline_eval,compare_to_original,awesome,argmax,ner
183,38.0s,4984d3db526b41c5b8b91b0d2b3d5cb1,gaudy-crow-647,FINISHED,0.5862433862433862,590,0.780281690140845,0.4694915254237288,0.6043956043956045,573,0.8160237388724035,0.4799301919720768,0.7947976878612717,791,0.927487352445194,0.695322376738306,0.9351068117694478,0.68045693115159,0.8575875486381322,0.563971340839304,0.6886314582490219,448180,backtrans_candidates,masakhaner2,lug,pipeline_eval,compare_to_original,simalign,argmax,dummy
184,15.9min,3553e3e61abb4ade8fed5c380089fa74,judicious-hog-918,FINISHED,0.4621026894865526,566,0.75,0.3339222614840989,0.014336917562724,95,0.0108695652173913,0.0210526315789473,0.5326504481434059,459,0.6459627329192547,0.4531590413943355,0.9587809143142644,0.4249201277955271,0.5263852242744064,0.35625,0.7775996112730806,448174,backtrans_candidates,masakhaner2,bam,pipeline_eval,compare_to_original,simalign,argmax,dummy
185,2.6min,d8a4e531b35f4f2f8c87bdc6e22e6c92,colorful-koi-503,FINISHED,0.5493975903614458,837,0.5540704738760632,0.5448028673835126,0.7344262295081967,1139,0.7871485943775101,0.6883230904302019,0.7451263537906136,1414,0.7610619469026548,0.7298444130127298,0.9478679147165888,0.6921553693830921,0.7155905511811024,0.6702064896755162,0.9498127882645648,448184,candidates,masakhaner2,sna,pipeline_eval,compare_to_original,simalign,argmax,dummy
186,3.5min,c841c76500c146969fe83fadf0c45336,learned-pug-771,FINISHED,0.684326710816777,248,0.7560975609756098,0.625,0.6774193548387096,465,0.6061120543293718,0.7677419354838709,0.9102990033222592,614,0.928813559322034,0.8925081433224755,0.9674592772888972,0.781999262264847,0.7658959537572254,0.79879427279578,0.9902275769745646,448186,candidates,masakhaner2,tsn,pipeline_eval,compare_to_original,simalign,argmax,dummy
187,2.8min,95314fb2402d49f69a93087f255c06f8,treasured-shark-31,FINISHED,0.4113924050632911,415,0.5990783410138248,0.3132530120481928,0.432,347,0.4856115107913669,0.3890489913544668,0.4772727272727273,206,0.4487179487179487,0.5097087378640777,0.9567148014440432,0.4360636417206835,0.5075445816186557,0.3822314049586777,0.8562329800544637,448182,candidates,masakhaner2,mos,pipeline_eval,compare_to_original,awesome,argmax,dummy
188,4.6min,46f032f86ee542ae946d56638d105b6a,handsome-grub-762,FINISHED,0.6468555632342778,787,0.7090909090909091,0.5946632782719187,0.7445034116755116,722,0.8224455611390284,0.6800554016620498,0.7713747645951036,1469,0.863406408094435,0.697072838665759,0.9682813408254214,0.7315993359158827,0.8117069177241097,0.6658831430490262,0.8903350431081526,448183,candidates,masakhaner2,nya,pipeline_eval,compare_to_original,simalign,argmax,dummy
189,49.7s,08c32e0cfe5f45929565f81d6585cb09,ambitious-finch-477,FINISHED,0.7386046511627908,590,0.8185567010309278,0.6728813559322034,0.798165137614679,573,0.8413926499032882,0.7591623036649214,0.7886740331491713,791,0.8691019786910198,0.7218710493046776,0.959962380760446,0.7766399114309438,0.8456901748040988,0.718014329580348,0.8425637393767705,448180,candidates,masakhaner2,lug,pipeline_eval,compare_to_original,awesome,argmax,ner
190,32.1s,b9aab8643ac54c6a9fdd0041a38c453c,classy-stork-841,FINISHED,0.338204592901879,837,0.405,0.2903225806451613,0.3686868686868687,1139,0.3129210042865891,0.4486391571553995,0.3983957219251337,1414,0.5385542168674698,0.3161244695898161,0.9000260010400416,0.3722299705563304,0.3920992491021874,0.3542772861356932,0.917939370900454,448184,model_transfer,masakhaner2,sna,pipeline_eval,compare_to_original,,,
191,46.3s,4c91b969f3bd4063bb1c87d3fb5d4d3b,painted-frog-696,FINISHED,0.3771626297577855,248,0.3303030303030303,0.439516129032258,0.4419297200714711,465,0.3056013179571664,0.7978494623655914,0.5962325962325963,614,0.5996705107084019,0.5928338762214984,0.928627597828122,0.4853364002300172,0.3923756392375639,0.6360211002260738,1.2851333907056797,448186,model_transfer,masakhaner2,tsn,pipeline_eval,compare_to_original,,,
192,1.4min,70e6564e297e487a8815ce6eaaf140a5,debonair-toad-938,FINISHED,0.6306042884990253,1326,0.8911845730027548,0.4879336349924585,0.3804347826086956,240,0.546875,0.2916666666666667,0.7444876783398184,442,0.8723404255319149,0.6493212669683258,0.9235886899520594,0.6292698213726104,0.8486897717666948,0.5,0.6444329480043766,448175,backtrans_candidates,masakhaner2,ewe,pipeline_eval,compare_to_original,awesome,argmax,ner
193,49.9s,da272d357d6e4bc580871a5aab59a88e,ambitious-mare-934,FINISHED,0.5145631067961165,415,0.7832512315270936,0.3831325301204819,0.4258289703315881,347,0.5398230088495575,0.3515850144092219,0.656641604010025,206,0.6787564766839378,0.6359223300970874,0.9646570397111912,0.5182389937106919,0.662379421221865,0.4256198347107438,0.8257939574593359,448182,candidates,masakhaner2,mos,pipeline_eval,compare_to_original,simalign,argmax,ner
194,34.4s,37f7cacd278d4c3f8cecd55e84cbe174,overjoyed-owl-276,FINISHED,0.4858695652173913,787,0.4245014245014245,0.567979669631512,0.5330557001561687,722,0.427022518765638,0.7091412742382271,0.5062946580469547,1469,0.5061224489795918,0.5064669843430906,0.944720015500872,0.5083582089552239,0.4575497044599677,0.5718603089321692,1.0879678802367876,448183,model_transfer,masakhaner2,nya,pipeline_eval,compare_to_original,,,
195,39.0s,b36746b93f7f44fc8ada06d238edebb4,gifted-owl-880,FINISHED,0.7676767676767678,590,0.8376753507014028,0.7084745762711865,0.8161434977578474,573,0.8394833948339483,0.794066317626527,0.8775645268034413,791,0.9208333333333332,0.8381795195954488,0.9669488109633212,0.8269179004037684,0.8722316865417377,0.7860798362333674,0.8810316336166196,448180,candidates,masakhaner2,lug,pipeline_eval,compare_to_original,awesome,argmax,dummy
196,1.5min,bc14e6a9556942a8b7da0a626939253a,smiling-lark-432,FINISHED,0.5573394495412843,566,0.7941176470588235,0.4293286219081272,0.1976744186046511,95,0.1365461847389558,0.3578947368421052,0.6763070077864294,459,0.6909090909090909,0.6623093681917211,0.9684299275543342,0.5494089834515368,0.5839195979899497,0.51875,0.8658779995514689,448174,candidates,masakhaner2,bam,pipeline_eval,compare_to_original,awesome,argmax,ner
197,9.0min,f642c56a64e54b408fa1b840626d62c3,melodic-mole-533,FINISHED,0.6491994177583698,773,0.7420965058236273,0.5769728331177232,0.7033976124885216,540,0.697632058287796,0.7092592592592593,0.8163265306122449,840,0.8791208791208791,0.7619047619047619,0.9670694522868436,0.7288514016373109,0.7822151224707136,0.6823037621922898,0.8756363764759287,448181,candidates,masakhaner2,luo,pipeline_eval,compare_to_original,simalign,argmax,dummy
198,37.7s,d4b1295cd3c7449486ba74389ed3d0ec,melodic-skunk-985,FINISHED,0.7460757156048015,590,0.8194726166328601,0.6847457627118644,0.7977941176470589,573,0.8427184466019417,0.7574171029668412,0.7865013774104682,791,0.8638426626323752,0.7218710493046776,0.96018630480541,0.777808446039194,0.8442180946674656,0.7210849539406345,0.8451605288007553,448180,candidates,masakhaner2,lug,pipeline_eval,compare_to_original,simalign,argmax,ner
199,3.6min,16cafe9b03504a4d96d63e523a291064,gaudy-newt-36,FINISHED,0.5515789473684211,1593,0.6252983293556086,0.4934086629001883,0.6186374314800313,685,0.6672297297297297,0.5766423357664233,0.8824742268041238,712,0.8640646029609691,0.901685393258427,0.9516678142452758,0.6531709064851308,0.7033179012345679,0.6096989966555184,0.8971897143373656,448179,candidates,masakhaner2,kin,pipeline_eval,compare_to_original,awesome,argmax,dummy
200,31.9s,e7d6ef2f18794f3bb9d573c1b3dba392,bustling-mare-918,FINISHED,0.5382716049382715,773,0.5147579693034239,0.5640362225097024,0.4785420340975896,540,0.3505598621877692,0.7537037037037037,0.5061655901350558,840,0.4994206257242178,0.513095238095238,0.9377526821005082,0.5071656050955414,0.4437478230581679,0.5917324663260567,1.1250747565791654,448181,model_transfer,masakhaner2,luo,pipeline_eval,compare_to_original,,,
201,42.4s,aaaf7d6e62e84891ae26b2cbe7f8a47a,languid-shad-717,FINISHED,0.7513611615245008,590,0.80859375,0.7016949152542373,0.8082437275985662,573,0.8305709023941068,0.787085514834206,0.8364116094986808,791,0.8744827586206897,0.8015170670037927,0.9628733933449772,0.8028923406534548,0.8421348314606741,0.7671443193449334,0.8901203966005666,448180,candidates,masakhaner2,lug,pipeline_eval,compare_to_original,simalign,argmax,dummy
202,22.7s,5d56a5f692b843a584c87382a08b10da,colorful-foal-260,FINISHED,0.649624060150376,590,0.5837837837837838,0.7322033898305085,0.615691489361702,573,0.4973147153598281,0.8080279232111692,0.5887445887445888,791,0.576271186440678,0.6017699115044248,0.9308522549151328,0.6160413390249383,0.5490588706447738,0.7016376663254862,1.1068991973559963,448180,model_transfer,masakhaner2,lug,pipeline_eval,compare_to_original,,,
203,56.7s,d9210073af8346b1a6c8ba9eb3fcb07d,wise-horse-757,FINISHED,0.5690434782608695,1593,0.6380655226209049,0.5134965473948525,0.6490384615384617,685,0.7193605683836589,0.5912408759124088,0.7856640899508083,712,0.7862165963431786,0.7851123595505618,0.9495830464386812,0.6426253155427334,0.6971830985915493,0.5959866220735786,0.8837660077928535,448179,candidates,masakhaner2,kin,pipeline_eval,compare_to_original,simalign,argmax,ner
204,2.8min,fb30640883524b71a6bdefcb1418140c,redolent-mare-123,FINISHED,0.427906976744186,415,0.6,0.3325301204819277,0.4384,347,0.4928057553956834,0.3948126801152737,0.4748858447488585,206,0.4482758620689655,0.5048543689320388,0.9578339350180506,0.4437939110070258,0.5121621621621621,0.3915289256198347,0.858424413041878,448182,candidates,masakhaner2,mos,pipeline_eval,compare_to_original,simalign,argmax,dummy
205,27.5s,aa17d127db4246be829c806453613f36,nebulous-crane-567,FINISHED,0.657074340527578,415,0.6539379474940334,0.6602409638554216,0.4375838926174496,347,0.4095477386934673,0.4697406340057637,0.5793103448275861,206,0.5502183406113537,0.6116504854368932,0.966028880866426,0.5590863952333663,0.5382409177820268,0.5816115702479339,0.9616398027526312,448182,model_transfer,masakhaner2,mos,pipeline_eval,compare_to_original,,,
206,5.1min,9031f5832a3041cdbfe422fe4ca3bc34,delightful-lynx-464,FINISHED,0.625422909618173,1326,0.8707940780619112,0.4879336349924585,0.384,240,0.5333333333333333,0.3,0.7855297157622738,442,0.9156626506024096,0.6877828054298643,0.9224146365326288,0.6357986326911125,0.8454545454545455,0.5094621513944223,0.6559143237714666,448175,backtrans_candidates,masakhaner2,ewe,pipeline_eval,compare_to_original,awesome,argmax,dummy
207,9.8min,5a3e83e10c284b74937ced73e5bf3bfe,marvelous-hen-954,FINISHED,0.5711670480549199,1400,0.7949044585987262,0.4457142857142857,0.5165562913907285,432,0.6037151702786377,0.4513888888888889,0.7904130545639978,1051,0.8516483516483516,0.7373929590865842,0.970530068800312,0.6504794939808203,0.7898909811694748,0.5528962885882761,0.824284768163723,448178,backtrans_candidates,masakhaner2,ibo,pipeline_eval,compare_to_original,simalign,argmax,dummy
208,3.7min,a862fea4ad434597b1c6dba321029feb,popular-gull-933,FINISHED,0.5558601782042495,1593,0.6120754716981132,0.5091023226616447,0.6022988505747127,685,0.6338709677419355,0.5737226277372263,0.8551818805765271,712,0.836241610738255,0.875,0.9501377094330962,0.6433098591549296,0.679182156133829,0.6110367892976588,0.9079822998279375,448179,candidates,masakhaner2,kin,pipeline_eval,compare_to_original,simalign,argmax,dummy
209,24.3min,657ecd34158344f382e8955ec5102d49,wistful-stork-706,FINISHED,0.3320413436692506,970,0.444636678200692,0.2649484536082474,0.7420736932305055,1188,0.7556719022687609,0.7289562289562289,0.9203834931221344,1194,0.9161825726141078,0.9246231155778896,0.9474447021048876,0.7091227511542747,0.7603277569136224,0.6643794749403341,0.8967173958785388,448177,candidates,masakhaner2,hau,pipeline_eval,compare_to_original,awesome,argmax,dummy
210,1.1min,fd1dea4e948245959f95a80c66a2b490,charming-lamb-796,FINISHED,0.6422372227579557,1326,0.8903743315508021,0.502262443438914,0.3794037940379404,240,0.5426356589147286,0.2916666666666667,0.7428571428571429,442,0.8719512195121951,0.6470588235294118,0.924420311124156,0.636165577342048,0.8481327800829875,0.5089641434262948,0.6518350696922128,448175,backtrans_candidates,masakhaner2,ewe,pipeline_eval,compare_to_original,simalign,argmax,ner
211,57.0s,0395345e43224181b018c41f6f8dcd0a,invincible-hog-80,FINISHED,0.644891122278057,1400,0.7793522267206477,0.55,0.5215469613259669,432,0.4989429175475687,0.5462962962962963,0.5277507302823758,1051,0.5403788634097707,0.5156993339676499,0.9669507813152836,0.5790162708060594,0.6282467532467533,0.5369406867845994,0.911467362430224,448178,candidates,masakhaner2,ibo,pipeline_eval,compare_to_original,awesome,argmax,ner
212,35.4s,d0d08e59b45b434a87df808b57870c53,casual-dolphin-626,FINISHED,0.4725908828620889,1593,0.4372664175120128,0.5141242937853108,0.3762726870296591,685,0.2700127064803049,0.6204379562043796,0.4792899408284023,712,0.3693009118541033,0.6825842696629213,0.91490704613266,0.4462788597962079,0.3632164602141507,0.5785953177257525,1.1758289994867168,448179,model_transfer,masakhaner2,kin,pipeline_eval,compare_to_original,,,
213,46.8s,09c7ea5b5f634deabef8b18bcbe4c526,redolent-chimp-790,FINISHED,0.3824650571791613,970,0.4983443708609271,0.3103092783505154,0.7624020887728459,1188,0.7891891891891892,0.7373737373737373,0.9372384937238492,1194,0.9364548494983278,0.9380234505862648,0.9523947556189796,0.733631427658895,0.7893470790378007,0.6852625298329356,0.8862151167876821,448177,candidates,masakhaner2,hau,pipeline_eval,compare_to_original,simalign,argmax,ner
214,18.6min,b40c2436e0d34705974e97d21c165e67,victorious-hawk-383,FINISHED,0.5157421289355323,411,0.671875,0.4184914841849148,0.6753246753246753,230,0.6724137931034483,0.6782608695652174,0.7121951219512195,296,0.6865203761755486,0.7398648648648649,0.9769325827268982,0.6272935779816513,0.677819083023544,0.583778014941302,0.9079080709373868,448176,candidates,masakhaner2,fon,pipeline_eval,compare_to_original,awesome,argmax,dummy
215,1.3min,d989930b76ad4cb9ba86640a1d2fc880,sedate-ape-900,FINISHED,0.6146788990825688,411,0.8271604938271605,0.4890510948905109,0.6746411483253588,230,0.75,0.6130434782608696,0.7979966611018364,296,0.7887788778877888,0.8074324324324325,0.9829465879445284,0.6953919808497906,0.7915531335149864,0.6200640341515475,0.886776149113283,448176,candidates,masakhaner2,fon,pipeline_eval,compare_to_original,simalign,argmax,ner
216,4.8min,d42a1b9710944c0e9521a97337d52c61,casual-flea-21,FINISHED,0.6389684813753581,1326,0.87109375,0.504524886877828,0.3862433862433863,240,0.5289855072463768,0.3041666666666666,0.7860824742268042,442,0.9131736526946108,0.6900452488687783,0.9237354466294884,0.6447044334975369,0.8443548387096774,0.521414342629482,0.6669794491223064,448175,backtrans_candidates,masakhaner2,ewe,pipeline_eval,compare_to_original,simalign,argmax,dummy
217,1.1min,ff5d7e1d00b04ba08c0bfda6a8b73e26,learned-shrike-897,FINISHED,0.760672703751617,1326,0.8882175226586103,0.665158371040724,0.531317494600432,240,0.5515695067264574,0.5125,0.8376844494892168,442,0.8405466970387244,0.834841628959276,0.9519127286958224,0.7502047502047503,0.8302114803625378,0.6842629482071713,0.8567872603586882,448175,candidates,masakhaner2,ewe,pipeline_eval,compare_to_original,awesome,argmax,ner
218,10.2min,c300d7971bdd4a289f807a8f6e94778f,awesome-sow-731,FINISHED,0.7056962025316456,1400,0.7907801418439716,0.6371428571428571,0.5912486659551761,432,0.5485148514851486,0.6412037037037037,0.8869731800766282,1051,0.892960462873674,0.8810656517602283,0.9792624160886884,0.7545470916621646,0.7846441947565543,0.7266736038848421,0.9487765914863576,448178,candidates,masakhaner2,ibo,pipeline_eval,compare_to_original,awesome,argmax,dummy
219,1.1min,8487628b5b6c40b78958cc50e158c16b,languid-shrimp-675,FINISHED,0.6558738065587381,1400,0.7829534192269574,0.5642857142857143,0.517467248908297,432,0.4896694214876033,0.5486111111111112,0.5284671532846715,1051,0.5408366533864541,0.5166508087535681,0.9671596891451492,0.5836431226765799,0.6287545054064878,0.5445716267776621,0.9142897171095248,448178,candidates,masakhaner2,ibo,pipeline_eval,compare_to_original,simalign,argmax,ner
220,5.4min,eb2ea897b12b4835b179d7b02db93e31,trusting-cub-404,FINISHED,0.7209897610921501,1326,0.8300589390962672,0.6372549019607843,0.5462184873949579,240,0.5508474576271186,0.5416666666666666,0.8821548821548821,442,0.8752783964365256,0.8891402714932126,0.949368946287056,0.7372675828617623,0.8032883147386964,0.6812749003984063,0.8773428952000375,448175,candidates,masakhaner2,ewe,pipeline_eval,compare_to_original,awesome,argmax,dummy
221,20.1min,74dc8c36db194e23922e665bb6ff7bce,gifted-moose-585,FINISHED,0.5434543454345435,566,0.7201166180758017,0.4363957597173145,0.1481481481481481,95,0.0934065934065934,0.3578947368421052,0.589881593110872,459,0.5829787234042553,0.5969498910675382,0.9581563827129652,0.4832390074009577,0.4715378079864061,0.4955357142857143,0.9039118761057536,448174,candidates,masakhaner2,bam,pipeline_eval,compare_to_original,awesome,argmax,dummy
222,57.6s,954fc6df0c2e48bf8bcb67d49b849d4f,debonair-wolf-607,FINISHED,0.7703451214316148,1326,0.8854064642507345,0.6817496229260935,0.5369978858350952,240,0.5450643776824035,0.5291666666666667,0.840317100792752,442,0.8412698412698413,0.8393665158371041,0.9542608355346835,0.7572238725357817,0.8271386430678466,0.6982071713147411,0.8722242043670608,448175,candidates,masakhaner2,ewe,pipeline_eval,compare_to_original,simalign,argmax,ner
223,1.3min,f12bad35a3034b1fa420d612627fc41a,intrigued-bat-480,FINISHED,0.5854748603351956,566,0.7963525835866262,0.4628975265017668,0.180281690140845,95,0.123076923076923,0.3368421052631579,0.6689113355780022,459,0.6898148148148148,0.6492374727668845,0.96802398201349,0.5530126109294722,0.5798237022526934,0.5285714285714286,0.8778808776257754,448174,candidates,masakhaner2,bam,pipeline_eval,compare_to_original,simalign,argmax,ner
224,18.6min,5152c64cbf3c4926bb0e8ca00f2901da,bemused-mouse-480,FINISHED,0.3628428927680798,970,0.4589905362776025,0.3,0.7425149700598802,1188,0.7547826086956522,0.7306397306397306,0.9195498124218424,1194,0.9153526970954357,0.923785594639866,0.9480244381020336,0.7134521368869262,0.7567748410839745,0.6748210023866349,0.9039534307293028,448177,candidates,masakhaner2,hau,pipeline_eval,compare_to_original,simalign,argmax,dummy
225,5.6min,9836ed8d93e342c69290752ea79ad748,enthused-moth-251,FINISHED,0.7941052631578948,1326,0.8989513822688274,0.7111613876319759,0.5387755102040817,240,0.528,0.55,0.853303471444569,442,0.844789356984479,0.8619909502262444,0.9560708345563056,0.7748802554550293,0.832,0.7250996015936255,0.8972753437039146,448175,candidates,masakhaner2,ewe,pipeline_eval,compare_to_original,simalign,argmax,dummy
226,34.9s,7f396ba0cd5d4562ac26967f45167a43,beautiful-goat-783,FINISHED,0.7840735068912711,1326,0.7962674961119751,0.7722473604826546,0.4043545878693623,240,0.3225806451612903,0.5416666666666666,0.728382502543235,442,0.6617375231053605,0.8099547511312217,0.942764895802759,0.7135441245870694,0.6780269058295965,0.7529880478087649,1.109089719804006,448175,model_transfer,masakhaner2,ewe,pipeline_eval,compare_to_original,,,
227,10.6min,ca731b51861d4830b73c4962fd84c618,big-turtle-197,FINISHED,0.6136986301369864,1400,0.6787878787878788,0.56,0.5765199161425576,432,0.5268199233716475,0.6365740740740741,0.797323135755258,1051,0.8011527377521613,0.7935299714557564,0.9725773655329936,0.6759507230851634,0.6964679911699779,0.6566077003121749,0.9550744889121776,448178,candidates,masakhaner2,ibo,pipeline_eval,compare_to_original,simalign,argmax,dummy
228,18.7min,2130886271df49cc96afd746cd21eda0,kindly-frog-576,FINISHED,0.5549132947976879,411,0.6832740213523132,0.4671532846715328,0.6709677419354838,230,0.6638297872340425,0.6782608695652174,0.7001620745542949,296,0.6728971962616822,0.7297297297297297,0.9778113414801592,0.6358511837655016,0.6738351254480287,0.6019210245464247,0.9159020991675716,448176,candidates,masakhaner2,fon,pipeline_eval,compare_to_original,simalign,argmax,dummy
229,37.7s,ba9da2109b4e44c1a6fc365b3da07eb8,whimsical-sheep-515,FINISHED,0.5931189229618549,1400,0.6224489795918368,0.5664285714285714,0.384557153671461,432,0.2857142857142857,0.5879629629629629,0.4612612612612612,1051,0.4379811804961505,0.4871550903901047,0.9574106570847608,0.5016894609814964,0.4678871548619447,0.5407561567811308,1.0078064327032692,448178,model_transfer,masakhaner2,ibo,pipeline_eval,compare_to_original,,,
230,2.0min,4e8c274ee21d4064b875c13cf3d65255,sassy-mink-411,FINISHED,0.4741514360313316,970,0.4804232804232804,0.468041237113402,0.7602339181286549,1188,0.7545605306799337,0.765993265993266,0.9196428571428572,1194,0.8921259842519685,0.9489112227805696,0.9536657153050304,0.7373394359958659,0.729903536977492,0.744928400954654,1.0065223394930538,448177,model_transfer,masakhaner2,hau,pipeline_eval,compare_to_original,,,
231,46.3s,3aa316e0cfc442fb82bc2b8fa2a46229,industrious-bear-78,FINISHED,0.6452410383189122,411,0.6557788944723618,0.635036496350365,0.5164644714038129,230,0.4293948126801152,0.6478260869565218,0.7016491754122939,296,0.6307277628032345,0.7905405405405406,0.9791294796100508,0.6273745737944472,0.5770609318996416,0.687299893276414,0.9799696887441184,448176,model_transfer,masakhaner2,fon,pipeline_eval,compare_to_original,,,
232,19.9min,daa497f4208f49cf81b25e0d1a605705,able-hound-377,FINISHED,0.5540106951871657,566,0.7018970189701897,0.4575971731448763,0.1361702127659574,95,0.0853333333333333,0.3368421052631579,0.6023835319609967,459,0.5991379310344828,0.6056644880174292,0.9585311016737448,0.4888316151202749,0.4710264900662251,0.5080357142857143,0.9254114649522812,448174,candidates,masakhaner2,bam,pipeline_eval,compare_to_original,simalign,argmax,dummy
233,44.8s,9d557e7ca8894f208d63696835154cf7,rumbling-perch-713,FINISHED,0.4539767649687221,566,0.4593128390596745,0.4487632508833922,0.2691652470187393,95,0.1605691056910569,0.8315789473684211,0.4930491195551437,459,0.4290322580645161,0.579520697167756,0.9530039970022484,0.4301615798922801,0.3597597597597597,0.5348214285714286,1.023969001520022,448174,model_transfer,masakhaner2,bam,pipeline_eval,compare_to_original,,,
